Line,GEBV_biomassfinalplant,GEBV_biomassfinalplot,GEBV_fruitlength,GEBV_fruitno,GEBV_fruitshapeindex,GEBV_fruitweight,GEBV_fruitwidth,GEBV_leafangledaily,GEBV_leafareadaily,GEBV_leafareadailyplant,GEBV_leafareaprojecteddaily,GEBV_leafareaprojectedplant,GEBV_yield
GPC00161,-6063.355854,-16373133.73,-0.833664773,14.18854923,0.655554379,-15.15499217,-1.108516471,0.024616644,287.0817434,82.78233211,271.7501653,64.98002622,-3.771489761
GPC00162,-3040.013326,-10295598.41,-0.757557782,18.56882846,1.540790735,-20.27414356,-1.489100398,0.036908243,536.9091653,155.6495194,438.9343558,120.9644318,-4.326400588
GPC00163,-3068.602672,-5897138.954,-0.770641213,15.99190572,0.790548447,-16.72846735,-1.186661133,0.027573379,393.2077599,108.9566855,344.7031613,84.14176961,-3.448725204
GPC00164,-2552.687471,-3879092.845,0.494166465,15.9961995,1.711522832,-12.59814986,-1.003431064,0.02723015,524.6756777,142.7852342,407.0258748,97.50931187,-3.599015176
GPC00165,-4359.714292,-13072552.79,-0.515516785,19.36256272,1.599832442,-19.07485106,-1.430772515,0.035126793,524.0878227,159.0431769,432.6873051,113.7468112,-4.175401327
GPC00166,6960.582207,17741157.45,-3.27968792,95.87723512,-0.668127352,-12.00917579,-0.667478739,0.010275048,690.6886051,251.0769718,360.4378405,119.7362992,-1.169544757
GPC00169,-3944.741291,-12277525.08,-0.359149572,21.71413431,1.613207982,-16.44197401,-1.31071339,0.03146506,466.1680422,134.8933305,378.1211077,100.6181539,-4.015766937
GPC00170,-5958.725629,-19479124.74,-0.371500216,15.99933644,1.509809544,-17.66398706,-1.331864893,0.033436588,434.163841,137.086196,386.5698455,103.2232922,-4.161223333
GPC00172,-5670.338381,-18591500.42,-1.24025424,15.94638461,1.182337937,-19.56566418,-1.38487088,0.03541643,486.6654869,145.905377,421.4743148,113.7419594,-4.265145103
GPC00173,-9162.35737,-33491105.42,-2.516981438,37.14696176,0.00316193,-17.42252445,-1.133583592,0.040707192,892.5847073,257.5970035,667.7990139,176.0489993,-3.536296892
GPC00174,-5103.12795,-16562177.7,-0.654868848,18.44954929,1.49346835,-19.59353565,-1.461043431,0.035026898,489.2561983,149.5695168,427.1284804,114.4207091,-4.371958284
GPC00176,-5180.923066,-15493116.17,-0.876506195,22.70405716,1.626723733,-19.97525314,-1.434224634,0.037647108,540.8952233,158.2194373,460.2355702,120.2860797,-4.340849205
GPC00177,-3672.27895,-11214824.97,-0.457350129,20.115892,1.657860702,-19.57908188,-1.436534857,0.037656354,606.9210313,173.6020605,496.7866366,131.922675,-3.990952406
GPC00178,-5747.463561,-21587003.57,-0.694948968,11.86640546,1.991617687,-16.94825369,-1.257368344,0.036017077,504.5086,147.8789205,429.1990589,121.3957264,-4.435191851
GPC00179,6135.752981,22814457.86,0.083779681,55.35161894,1.478583679,-14.34679792,-1.12697504,0.037909617,1040.694733,303.2601561,625.2428162,170.8573431,-1.048592061
GPC00180,-6196.418205,-19052827.96,-0.662396828,16.87069501,1.604647435,-17.65542255,-1.348121906,0.032944809,422.4814192,129.8690184,381.7408471,98.65890538,-4.489947618
GPC00181,-5844.814944,-18143657.3,-0.906980514,18.13856087,1.502577656,-18.96033196,-1.389520867,0.034518618,486.1587038,141.222087,420.8887848,109.4151369,-4.357659238
GPC00182,-4052.617811,-11807977.66,-0.919460332,15.65230375,1.60654014,-20.33634379,-1.487179002,0.036975527,491.9962157,148.0996937,426.1590424,111.3422695,-4.460359333
GPC00183,-4822.977305,-15986111.03,-0.390468906,24.01840187,1.6927266,-18.84627856,-1.425912176,0.033336393,538.6835654,163.1937448,447.9547651,120.9248837,-4.442490034
GPC00184,-3743.85262,-10907784.55,-0.728461562,13.80329036,1.572129696,-19.86086903,-1.44834694,0.036501658,542.4893072,157.2795014,452.389917,118.4736248,-4.2812163
GPC00185,-2539.835112,-6992197.52,-0.868192029,20.09046565,1.569300893,-20.13153617,-1.482113045,0.035552804,491.8935012,147.829362,423.2092174,112.8191143,-4.189432858
GPC00186,-3663.083926,-12830907.6,-0.752348496,19.21432432,1.666465406,-19.60737169,-1.451253557,0.034699972,457.3717251,140.5992593,404.5471817,111.8804488,-4.5172446
GPC00187,-4798.247372,-14869050.36,-0.993653871,24.18342673,1.456152473,-19.36780062,-1.422179777,0.035360752,522.6666624,153.4499239,442.6187936,116.6376197,-4.530329004
GPC00189,-2855.099669,-8805141.219,-1.375229062,17.68227197,1.291032716,-18.14952192,-1.296907608,0.036170959,585.4288482,172.2449652,473.0844375,127.9073508,-4.168109517
GPC00190,-5629.417461,-19346394.86,-1.395224301,18.54358742,1.226352557,-20.34374494,-1.407778093,0.034088721,424.7292886,136.1409412,394.6864619,106.7242502,-4.510532312
GPC00191,-4695.3347,-13820381.7,-0.753739593,25.34178336,1.498386502,-17.91382916,-1.334602674,0.035549777,546.6281677,153.3638408,460.70057,119.2448152,-4.284974833
GPC00192,-11114.53229,-31436612.87,-0.145804085,-3.762225736,0.512117978,-7.661158662,-0.326919413,0.019264299,-153.1363813,-32.27237798,46.91683953,-6.390442907,-1.941689212
GPC00193,-1674.307675,-5217476.468,-1.123360953,12.11044665,1.273325913,-19.14348367,-1.332593526,0.034349959,662.4303895,188.265692,506.0448653,135.5396577,-4.031404358
GPC00194,-5416.206193,-17835092.84,-0.97709517,20.73419855,1.275752705,-18.01366248,-1.34958211,0.033973664,459.7326764,141.0526155,406.2938007,108.6955538,-4.457061217
GPC00195,-4720.157576,-15031851.97,-0.737958465,19.22718064,1.493116068,-20.23573779,-1.446673941,0.035628296,486.9242556,143.0549867,409.2244563,109.4542203,-4.390347243
GPC00196,-5090.465832,-16857206.2,-0.385806653,12.67196537,1.61601413,-18.20977921,-1.365742908,0.031194839,540.2505959,160.716057,441.9114676,117.9733742,-4.224109438
GPC00197,-6920.376972,-26496272.21,-0.792297417,18.69053802,2.050768474,-15.39847521,-1.207922652,0.024379469,100.1317354,47.08400904,178.8157888,61.83300274,-5.026575393
GPC00198,-3904.339532,-12700124.98,-3.13807733,39.80563945,-0.443022886,-20.11955822,-1.076844828,0.044424637,1185.693339,339.8355504,830.3257625,217.6462345,-2.799975178
GPC00199,-13694.40403,-47454100.97,-3.270722467,8.129900799,-0.124312427,-16.63560177,-0.974510139,0.039616548,425.6580773,160.9579776,329.6407915,84.33374876,-3.830533433
GPC00200,-7398.643442,-28921130.85,-0.425603174,15.47313463,2.621362164,-17.47314082,-1.339501783,0.025950616,151.6921105,56.36154372,194.8180063,68.63283477,-5.495198338
GPC00201,-10802.01035,-38474471.22,0.557348411,11.86583898,3.301477693,-17.94052593,-1.392936592,0.029803265,203.9695019,72.71866339,240.5275024,73.71502404,-5.323605522
GPC00202,-2277.382415,-7755250.004,-0.565068933,19.00521274,1.604453512,-19.1910461,-1.40767386,0.031976271,578.3466652,170.3067692,444.9823242,121.8874686,-4.163241194
GPC00203,-11889.45306,-45687049.58,-0.385922042,16.02942417,2.319187103,-14.50433586,-1.097000986,0.023877508,34.23435673,31.83919412,156.5237947,56.82808087,-5.169650612
GPC00204,-5519.476717,-18548901.08,-2.19990143,18.3290832,-1.332368824,0.376516392,0.543594911,-0.004314985,365.7086091,100.5809041,258.7662566,63.74849042,-1.045342782
GPC00205,-11911.65242,-44309080.3,-0.278158995,10.45653878,2.296257351,-17.72453385,-1.30305485,0.024226195,-68.36264829,8.138289185,102.3267738,41.24120849,-5.277743465
GPC00206,-8178.865831,-32946050.91,0.243978,14.77263195,2.313315875,-14.43950116,-1.204230595,0.023580263,106.5712566,45.68496435,176.072498,63.56494015,-4.729148615
GPC00207,-8857.316492,-36012354.81,-0.320226351,5.002137197,2.353645998,-16.58632298,-1.269022836,0.027015045,24.67496162,38.22541996,141.7102183,59.550432,-5.336607594
GPC00208,-14928.86949,-56759105.26,-0.034655848,-1.706029807,2.68238188,-16.01097989,-1.235528245,0.020744352,-92.92655004,3.707609888,81.43382401,38.26908662,-5.763621655
GPC00209,-6982.532745,-26131929.35,0.004516604,13.06807879,2.130270849,-16.4041387,-1.268996069,0.030384718,357.1357163,117.5647737,321.4353334,93.57073123,-4.635120772
GPC00210,-6539.334095,-22667488.23,-2.517177261,37.7267067,0.212283787,-19.8618463,-1.281824941,0.036184279,597.9250914,206.7481595,478.8021941,126.1737202,-3.889358606
GPC00211,-1480.572427,-2230297.954,-1.247714282,7.559524564,0.313096758,-14.47398596,-0.871880509,0.022002848,432.7807705,119.6256079,350.9108235,93.15025343,-3.100013643
GPC00212,-28917.21336,-109307693.2,-3.104172589,-18.60211328,-2.347592234,19.666324,2.176019503,-0.022266525,-1847.21128,-442.3463111,-989.2995777,-253.7217374,-1.212745336
GPC00213,-27752.54363,-100126819.8,-0.363701577,-3.35257969,-0.652822697,-3.605334059,0.133312737,-0.005260654,-1702.141902,-396.3212705,-905.2406502,-227.4687252,-3.380739769
GPC00214,-11156.99333,-34199332.55,-2.526308621,11.49054495,-1.248586882,0.140783543,0.270904525,0.004442371,-237.4021097,-10.26613402,-84.49290946,-35.57394359,-2.438582891
GPC00215,-13859.93191,-47982928.89,-0.648106273,3.442799972,-0.140304628,-0.308056586,0.139230981,0.008167598,-565.7430416,-96.60582541,-228.8812863,-57.85661137,-1.817660298
GPC00216,-350.5289166,416281.0475,-2.396965402,66.54462954,1.671667158,-22.63045908,-1.474862935,0.048148109,902.5137569,296.9823562,535.8964454,153.8047791,-3.026693475
GPC00217,-31445.79671,-117353641.4,-0.319573452,-14.3909076,-1.860494674,34.7160284,2.288188869,-0.015977642,-1709.63352,-393.4747633,-788.1736711,-201.7359279,-0.074040511
GPC00218,-3831.223486,-7587886.608,-3.17372098,103.5966047,-0.037160702,-17.78293179,-1.053561058,0.025817793,1060.329879,287.71263,665.5612771,169.1363123,-1.814796568
GPC00220,-27790.79893,-99203374.17,-0.139505505,-6.692707126,-0.882752523,14.25332981,1.411902658,-0.009251885,-1454.648817,-336.8399625,-809.3913755,-209.9817271,-0.731846274
GPC00221,-5356.933625,-3873896.745,2.184602782,35.59979143,1.912702083,-6.877891424,-1.03141512,0.025266271,-33.97751372,14.5602874,-17.77805429,-27.24109689,-2.037272389
GPC00222,-9851.026142,-34044450.14,1.911194574,39.27932556,1.321929155,-7.678125872,-0.555098378,0.032779413,448.613425,134.8334433,346.6951109,94.09675059,-0.051197678
GPC00223,-27255.50521,-97453409.15,-0.559985985,-7.407699268,-0.524305403,-4.391591341,0.041103853,-0.002124095,-1406.852068,-332.9087767,-655.4447617,-170.2273782,-2.362246514
GPC00224,-35246.93774,-131998725.1,-4.159206536,-11.66158569,-2.532227716,20.17855443,2.22539129,-0.029120523,-1858.597737,-443.0380912,-971.9872031,-244.6178614,-1.16813396
GPC00225,-24553.90011,-89800270.75,0.110559668,-20.95994551,-1.913915872,26.96660769,2.32544545,-0.033580418,-1295.466929,-299.0357616,-781.8727432,-196.1365611,0.989717991
GPC00226,-34765.11709,-131013396.1,-1.791691666,-19.23203824,-2.128820102,22.8271722,2.026196839,-0.027218579,-1924.084944,-459.1097321,-946.9424269,-235.0833324,-0.504818607
GPC00227,-30537.59738,-114426479.6,-1.4875864,-27.0229086,-2.523291412,27.27329255,2.257023848,-0.017099382,-1745.909736,-392.1794198,-837.2505759,-216.4908113,-0.364315157
GPC00228,-18199.17356,-71589283.82,1.631012837,9.518765431,0.662766521,-1.041121077,-0.048599531,-0.011995092,-1527.492294,-343.2999761,-814.3840053,-195.261392,-0.965529923
GPC00229,-2008.022296,-3728340.511,-2.411540759,75.10286196,1.08817653,-24.53565788,-1.99716737,0.043061722,765.2052266,254.0469212,465.2870533,130.3922404,-3.993322567
GPC00230,-12784.94232,-42484962.38,-2.000576814,-16.89095438,-0.901269928,-0.03824873,0.475057837,-0.002583158,-571.2936273,-160.3181199,-257.5225634,-79.61609616,-1.429114075
GPC00232,-37575.70839,-142499808.8,-1.795595101,-21.87988185,-2.517710259,45.04033102,2.768198978,-0.017127485,-1863.837911,-437.7691759,-878.7657504,-220.5556023,-0.501897618
GPC00234,-25903.12459,-96016063.99,-2.37863603,0.861704416,-2.0834586,28.08196801,1.810771436,-0.011825898,-1377.620399,-322.6178122,-664.1990811,-170.6997571,-0.960642607
GPC00235,585.8605635,-319631.9752,-4.697046844,49.76805152,-0.039119456,-24.88621943,-1.691115685,0.036924166,627.809278,235.7269171,454.2464528,135.8715803,-4.552256846
GPC00237,-24368.1116,-88502043,3.355729734,-14.99053899,-0.578528624,22.57189725,1.307638678,-0.014805083,-1577.180375,-386.1233897,-880.2358312,-227.3757026,1.097886222
GPC00238,-17994.42551,-66434483.65,-4.315808827,-3.039378828,-2.305307549,-7.942176624,0.437728563,-7.59E-04,-1371.163378,-317.149591,-703.3329331,-179.373404,-2.648625238
GPC00239,-27204.23599,-100640949.6,-0.986181046,-20.67037869,-2.26944566,25.03924608,2.46484619,-0.021406228,-1282.916223,-300.2056968,-637.6796469,-164.3537219,0.628016039
GPC00240,2138.291177,8166663.897,-5.560513772,147.893634,-0.817991048,-20.90235564,-1.40764964,0.021013822,1177.161633,336.2141567,738.9286234,205.6831479,-2.919562504
GPC00241,-19268.33959,-70491796.43,0.55088993,-13.0089006,0.581705872,0.081427482,0.046645578,-0.003268521,-1264.129636,-292.0724079,-618.7433221,-152.502877,-1.723495089
GPC00242,-37330.16944,-137379361.4,-0.769361298,-21.31680859,-1.790347828,45.21745324,2.617542743,-0.021662852,-1700.928581,-413.9541819,-805.1077464,-212.6251907,-0.23146916
GPC00243,-23586.03384,-91054123.13,-1.837989733,-18.3767281,-2.426175259,42.92969349,2.723677236,-0.022012205,-1502.885095,-329.2469681,-729.9142464,-176.4588408,0.376933885
GPC00244,-9694.515625,-33388669.9,-3.159833179,63.53858572,0.693996709,-12.34773278,-1.001710448,0.032858277,459.2393073,187.3560215,371.8288563,109.3611496,-3.852850101
GPC00245,-34126.50644,-124621412.6,-1.449668516,-27.32401882,-2.627503662,50.00293301,3.032430703,-0.020274567,-1701.341955,-411.1689281,-797.0214179,-210.2437802,-0.248660641
GPC00246,-24632.15295,-90227568.79,-0.686707255,-21.68827582,-2.290797973,37.39090378,2.629520331,-0.024863388,-1386.228522,-328.0372476,-739.1624829,-188.2110169,0.623033034
GPC00247,291.1678118,5706199.327,-2.250410775,18.16152422,-0.339234493,-14.34220925,-0.866998619,0.042201848,803.9014873,238.849312,571.9195593,143.9219573,-2.810904259
GPC00249,-1461.464999,-5612401.824,-2.633290956,38.14449667,0.740683315,-22.28918922,-1.385710079,0.025681274,459.9629866,178.9191248,319.6778855,92.44033864,-3.257534006
GPC00250,-27762.19371,-98688861.07,-1.666706801,-24.50559752,-0.88783377,16.04638897,1.424831193,-0.012166229,-1391.348927,-339.8600011,-701.2773415,-188.3668524,-0.84749703
GPC00251,-25468.62161,-98743167.41,1.834727971,-8.333295637,-0.663460794,18.52265699,1.285277241,-0.020097398,-1706.649106,-395.5332365,-1056.192464,-258.8932747,0.873171623
GPC00253,-14069.29012,-50337905.28,-2.971384115,31.0557573,0.003674758,-15.55982397,-1.074656701,0.035574724,460.2300413,161.8465999,466.8990729,122.2965581,-4.264222138
GPC00254,-11953.77076,-43626792.7,-3.1726664,37.54717742,-0.041732287,-16.0263766,-1.083280284,0.033733505,451.966041,158.843297,443.4945255,116.9742782,-4.13490236
GPC00255,-15216.15494,-52591883.62,-1.633526167,43.13060247,0.948263561,-17.94692154,-1.257169312,0.039904727,526.3884596,170.1733803,477.2694984,120.7161519,-4.03412831
GPC00256,-3341.244309,-15028700.86,-1.576551123,34.98896281,0.509711804,-15.18635565,-1.13133161,0.028054191,509.6701337,163.4063718,394.635693,109.4874992,-3.379554542
GPC00257,-8162.213067,-29398137.44,-1.7780875,39.06492556,0.231107827,-15.77238616,-1.072063268,0.032998403,677.4945032,213.913661,517.2090114,136.2290763,-3.526548002
GPC00258,-8101.428643,-27670174.88,-5.157697546,49.81717214,-0.856980444,-19.11292355,-1.224607357,0.033653031,408.2935457,136.0022056,446.5829899,119.7688133,-4.834231718
GPC00259,-6071.443878,-11625198.89,-3.717511417,37.57738815,-0.119986238,-19.59963705,-1.182187374,0.041708941,628.0013855,215.7760023,461.344918,108.7535306,-3.144272573
GPC00261,4500.593557,17180524.93,-0.890568503,5.966775492,0.830301477,-17.81702385,-1.170200169,0.024690326,-69.71394748,22.34590269,71.36636352,32.65463266,-2.205361816
GPC00262,5597.706003,21474450.69,-0.873565827,6.386606702,-0.693832731,-2.171779637,0.471604707,0.021817323,163.8822239,64.6288794,95.28879282,35.09382841,-0.599095042
GPC00263,6644.183495,31166400.26,-0.586034907,37.66518607,0.81711914,-12.97052004,-0.746257036,0.021347675,172.0553223,57.94094471,126.5131404,32.20968246,-1.708575955
GPC00264,-9681.680727,-39795633.28,2.224613005,-11.38320839,2.047978008,-12.20054711,-0.806428208,0.001953074,-1087.271117,-248.143294,-633.419394,-144.0555814,-2.623131192
GPC00265,-23354.82315,-89168302.7,-1.850063083,-20.1546329,-2.378024064,41.11943494,2.871330444,-0.014350492,-1242.992624,-270.8763185,-646.576466,-159.9279068,1.429337801
GPC00266,-6948.441668,-16533639.76,-0.713304047,-18.68252818,-0.887775476,1.584000036,0.496943189,0.003966258,-273.2411706,-53.25669037,-54.76544975,-31.46396396,-0.475503609
GPC00267,-29067.9476,-109229864.2,-3.03007915,-18.15238383,-2.25471173,19.20592649,2.129164754,-0.02241514,-1822.307312,-438.9857308,-978.1864386,-252.2953585,-1.264988617
GPC00268,3593.984779,25879016.19,-2.251688855,45.52548926,0.972835667,-20.86128407,-1.515985775,0.035743587,1012.377418,290.6195652,611.759103,140.4727668,-3.656961665
GPC00269,-20796.4664,-76011799.09,2.476059364,1.068666974,-1.045105598,26.57938563,1.755993976,-0.022923352,-1327.000488,-328.8087616,-835.3538458,-215.8403168,1.126778122
GPC00270,-20707.39395,-79375519.66,-1.012860925,1.051353324,-0.152025341,-5.953316125,-0.125729738,-0.011520479,-1429.52459,-303.0740445,-722.6514612,-174.4549726,-2.805726585
GPC00271,-7980.52741,-19727885,-3.906307895,52.93484573,-0.693995707,-20.39544396,-1.387595966,0.031638962,-100.0393851,-5.486138238,54.23201643,7.384520209,-4.94684391
GPC00272,-26230.66719,-97955389.73,-2.41334938,-4.661774553,-1.796889357,17.83313846,1.548536001,-0.010976043,-1241.052388,-294.5202925,-593.2021355,-152.7746403,-1.439348063
GPC00273,-6604.016194,-23476971.69,-1.276251051,11.78715122,0.223890425,-7.275002187,-0.39384268,0.010336528,-233.8778005,-2.654748859,-114.681624,-23.81550216,-2.251347987
GPC00274,-22385.37656,-73851193.31,0.650074248,8.556073188,2.150367367,-8.340726387,-0.571846976,0.023640262,-299.1510551,-59.27177283,-99.82805266,-37.66079787,-2.0600329
GPC00275,-21228.89602,-81393804.55,-2.49618973,-17.69440579,-2.600606306,27.96217132,2.325806612,-0.013128634,-1167.321247,-257.5624313,-508.4246095,-123.993311,0.155020883
GPC00276,-12231.5919,-44379596.42,-3.174876541,10.53487163,-1.270961376,-4.441019255,-0.002551857,0.01058022,-842.35021,-182.7904801,-407.4914409,-98.39341391,-2.078501355
GPC00277,-6627.4935,-25726911.53,-3.347270083,26.42593642,-0.621810302,-25.57597363,-1.320869172,-0.023588984,250.5484843,128.014942,174.0577303,49.42470524,-3.672686462
GPC00279,15930.6507,65019201.17,-0.844702234,14.048454,-0.022804811,-11.10602805,-0.534944992,0.026167479,617.5634282,182.5064529,346.9850031,89.2154702,-0.557314193
GPC00280,-12828.35167,-44496835.91,-3.014083026,-24.03355892,-1.478376679,1.37118861,0.888088454,-0.004520446,-1156.867598,-273.1904864,-519.881057,-135.2692531,-2.122854613
GPC00281,12302.88486,53400577.67,-2.334278696,110.5410627,1.248731318,-18.78305997,-1.648252266,0.035276835,1462.592409,415.7336503,788.8135502,195.1669872,-2.889685139
GPC00283,1377.880656,11670975.63,-0.834305447,14.4019834,-0.155490156,-9.230248102,-0.536741205,0.028061036,176.1392964,80.44030533,156.195494,31.90912696,-2.101846679
